doc_id,content,data_type,route_id,img_orden,img_path,is_map,pais,region,provincia,comarca,zona,pueblo,nombre_ruta,categoria,dificultad,descripcion_dificultad,distancia_total_km,altitud_minima_m,altitud_maxima_m,desnivel_acumulado_pos,desnivel_acumulado_neg,tiempo_total_min,Punto_salida_llegada,poblacion_cercana,link_archivo,fecha
12_img-6,"Imagen de la ruta 'Bony de la Pica (2.402m) desde la Margineda'. ubicada en nan, nan, nan, Andorra la Vella, Parroquia de Andorra la Vella, Andorra. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bony-de-la-pica-margineda-sispony-andorra_es_p6_img2.jpeg.",image,12,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bony-de-la-pica-margineda-sispony-andorra_es_p6_img2.jpeg,False,Andorra,Parroquia de Andorra la Vella,Andorra la Vella,,,,Bony de la Pica (2.402m) desde la Margineda,Rutas circulares;Ascensiones media montaña;Paisajes pintorescos;Patrimonio histórico,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.",24.6,947.0,2402.0,1625.0,,540.0,Calle Mayor de Santa Coloma,Santa Coloma,https://www.rutaspirineos.org/rutas/bony-de-la-pica-margineda-sispony-andorra,11/11/2025
12_img-7,"Imagen de la ruta 'Bony de la Pica (2.402m) desde la Margineda'. ubicada en nan, nan, nan, Andorra la Vella, Parroquia de Andorra la Vella, Andorra. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bony-de-la-pica-margineda-sispony-andorra_es_p7_img1.jpeg.",image,12,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bony-de-la-pica-margineda-sispony-andorra_es_p7_img1.jpeg,False,Andorra,Parroquia de Andorra la Vella,Andorra la Vella,,,,Bony de la Pica (2.402m) desde la Margineda,Rutas circulares;Ascensiones media montaña;Paisajes pintorescos;Patrimonio histórico,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.",24.6,947.0,2402.0,1625.0,,540.0,Calle Mayor de Santa Coloma,Santa Coloma,https://www.rutaspirineos.org/rutas/bony-de-la-pica-margineda-sispony-andorra,11/11/2025
12_img-8,"Imagen de la ruta 'Bony de la Pica (2.402m) desde la Margineda'. ubicada en nan, nan, nan, Andorra la Vella, Parroquia de Andorra la Vella, Andorra. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bony-de-la-pica-margineda-sispony-andorra_es_p7_img2.jpeg.",image,12,8,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bony-de-la-pica-margineda-sispony-andorra_es_p7_img2.jpeg,False,Andorra,Parroquia de Andorra la Vella,Andorra la Vella,,,,Bony de la Pica (2.402m) desde la Margineda,Rutas circulares;Ascensiones media montaña;Paisajes pintorescos;Patrimonio histórico,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.",24.6,947.0,2402.0,1625.0,,540.0,Calle Mayor de Santa Coloma,Santa Coloma,https://www.rutaspirineos.org/rutas/bony-de-la-pica-margineda-sispony-andorra,11/11/2025
12_img-9,"Imagen de la ruta 'Bony de la Pica (2.402m) desde la Margineda'. ubicada en nan, nan, nan, Andorra la Vella, Parroquia de Andorra la Vella, Andorra. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bony-de-la-pica-margineda-sispony-andorra_es_p9_img1.jpeg.",image,12,9,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bony-de-la-pica-margineda-sispony-andorra_es_p9_img1.jpeg,False,Andorra,Parroquia de Andorra la Vella,Andorra la Vella,,,,Bony de la Pica (2.402m) desde la Margineda,Rutas circulares;Ascensiones media montaña;Paisajes pintorescos;Patrimonio histórico,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.",24.6,947.0,2402.0,1625.0,,540.0,Calle Mayor de Santa Coloma,Santa Coloma,https://www.rutaspirineos.org/rutas/bony-de-la-pica-margineda-sispony-andorra,11/11/2025
12_img-10,"Imagen de la ruta 'Bony de la Pica (2.402m) desde la Margineda'. ubicada en nan, nan, nan, Andorra la Vella, Parroquia de Andorra la Vella, Andorra. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bony-de-la-pica-margineda-sispony-andorra_es_p9_img2.jpeg.",image,12,10,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bony-de-la-pica-margineda-sispony-andorra_es_p9_img2.jpeg,False,Andorra,Parroquia de Andorra la Vella,Andorra la Vella,,,,Bony de la Pica (2.402m) desde la Margineda,Rutas circulares;Ascensiones media montaña;Paisajes pintorescos;Patrimonio histórico,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.",24.6,947.0,2402.0,1625.0,,540.0,Calle Mayor de Santa Coloma,Santa Coloma,https://www.rutaspirineos.org/rutas/bony-de-la-pica-margineda-sispony-andorra,11/11/2025
12_img-11,"Imagen de la ruta 'Bony de la Pica (2.402m) desde la Margineda'. ubicada en nan, nan, nan, Andorra la Vella, Parroquia de Andorra la Vella, Andorra. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bony-de-la-pica-margineda-sispony-andorra_es_p9_img3.jpeg.",image,12,11,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bony-de-la-pica-margineda-sispony-andorra_es_p9_img3.jpeg,False,Andorra,Parroquia de Andorra la Vella,Andorra la Vella,,,,Bony de la Pica (2.402m) desde la Margineda,Rutas circulares;Ascensiones media montaña;Paisajes pintorescos;Patrimonio histórico,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.",24.6,947.0,2402.0,1625.0,,540.0,Calle Mayor de Santa Coloma,Santa Coloma,https://www.rutaspirineos.org/rutas/bony-de-la-pica-margineda-sispony-andorra,11/11/2025
12_img-12,"Mapa cartográfico de la ruta 'Bony de la Pica (2.402m) desde la Margineda'. ubicada en nan, nan, nan, Andorra la Vella, Parroquia de Andorra la Vella, Andorra. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bony-de-la-pica-margineda-sispony-andorra_es_mapa.png.",image,12,12,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bony-de-la-pica-margineda-sispony-andorra_es_mapa.png,True,Andorra,Parroquia de Andorra la Vella,Andorra la Vella,,,,Bony de la Pica (2.402m) desde la Margineda,Rutas circulares;Ascensiones media montaña;Paisajes pintorescos;Patrimonio histórico,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.",24.6,947.0,2402.0,1625.0,,540.0,Calle Mayor de Santa Coloma,Santa Coloma,https://www.rutaspirineos.org/rutas/bony-de-la-pica-margineda-sispony-andorra,11/11/2025
13_img-1,"Imagen de la ruta 'Bosque de Gamueta desde el refugio de Linza'. ubicada en Ansó, Valles de Ansó y Hecho, La Jacetania, Huesca, Aragón, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bosque-de-gamueta-desde-el-refugio-de-linza_es_p1_img1.jpeg.",image,13,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bosque-de-gamueta-desde-el-refugio-de-linza_es_p1_img1.jpeg,False,España,Aragón,Huesca,La Jacetania,Valles de Ansó y Hecho,Ansó,Bosque de Gamueta desde el refugio de Linza,Familias y niños;Rutas circulares;Flora y fauna,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,7.5,1286.0,1497.0,415.0,,145.0,Refugio de Linza,Ansó,https://www.rutaspirineos.org/rutas/bosque-de-gamueta-desde-el-refugio-de-linza,11/11/2025
13_img-2,"Imagen de la ruta 'Bosque de Gamueta desde el refugio de Linza'. ubicada en Ansó, Valles de Ansó y Hecho, La Jacetania, Huesca, Aragón, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bosque-de-gamueta-desde-el-refugio-de-linza_es_p4_img1.jpeg.",image,13,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bosque-de-gamueta-desde-el-refugio-de-linza_es_p4_img1.jpeg,False,España,Aragón,Huesca,La Jacetania,Valles de Ansó y Hecho,Ansó,Bosque de Gamueta desde el refugio de Linza,Familias y niños;Rutas circulares;Flora y fauna,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,7.5,1286.0,1497.0,415.0,,145.0,Refugio de Linza,Ansó,https://www.rutaspirineos.org/rutas/bosque-de-gamueta-desde-el-refugio-de-linza,11/11/2025
13_img-3,"Imagen de la ruta 'Bosque de Gamueta desde el refugio de Linza'. ubicada en Ansó, Valles de Ansó y Hecho, La Jacetania, Huesca, Aragón, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bosque-de-gamueta-desde-el-refugio-de-linza_es_p4_img2.jpeg.",image,13,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bosque-de-gamueta-desde-el-refugio-de-linza_es_p4_img2.jpeg,False,España,Aragón,Huesca,La Jacetania,Valles de Ansó y Hecho,Ansó,Bosque de Gamueta desde el refugio de Linza,Familias y niños;Rutas circulares;Flora y fauna,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,7.5,1286.0,1497.0,415.0,,145.0,Refugio de Linza,Ansó,https://www.rutaspirineos.org/rutas/bosque-de-gamueta-desde-el-refugio-de-linza,11/11/2025
13_img-4,"Imagen de la ruta 'Bosque de Gamueta desde el refugio de Linza'. ubicada en Ansó, Valles de Ansó y Hecho, La Jacetania, Huesca, Aragón, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bosque-de-gamueta-desde-el-refugio-de-linza_es_p5_img1.jpeg.",image,13,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bosque-de-gamueta-desde-el-refugio-de-linza_es_p5_img1.jpeg,False,España,Aragón,Huesca,La Jacetania,Valles de Ansó y Hecho,Ansó,Bosque de Gamueta desde el refugio de Linza,Familias y niños;Rutas circulares;Flora y fauna,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,7.5,1286.0,1497.0,415.0,,145.0,Refugio de Linza,Ansó,https://www.rutaspirineos.org/rutas/bosque-de-gamueta-desde-el-refugio-de-linza,11/11/2025
13_img-5,"Imagen de la ruta 'Bosque de Gamueta desde el refugio de Linza'. ubicada en Ansó, Valles de Ansó y Hecho, La Jacetania, Huesca, Aragón, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bosque-de-gamueta-desde-el-refugio-de-linza_es_p5_img2.jpeg.",image,13,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bosque-de-gamueta-desde-el-refugio-de-linza_es_p5_img2.jpeg,False,España,Aragón,Huesca,La Jacetania,Valles de Ansó y Hecho,Ansó,Bosque de Gamueta desde el refugio de Linza,Familias y niños;Rutas circulares;Flora y fauna,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,7.5,1286.0,1497.0,415.0,,145.0,Refugio de Linza,Ansó,https://www.rutaspirineos.org/rutas/bosque-de-gamueta-desde-el-refugio-de-linza,11/11/2025
13_img-6,"Imagen de la ruta 'Bosque de Gamueta desde el refugio de Linza'. ubicada en Ansó, Valles de Ansó y Hecho, La Jacetania, Huesca, Aragón, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bosque-de-gamueta-desde-el-refugio-de-linza_es_p5_img3.jpeg.",image,13,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bosque-de-gamueta-desde-el-refugio-de-linza_es_p5_img3.jpeg,False,España,Aragón,Huesca,La Jacetania,Valles de Ansó y Hecho,Ansó,Bosque de Gamueta desde el refugio de Linza,Familias y niños;Rutas circulares;Flora y fauna,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,7.5,1286.0,1497.0,415.0,,145.0,Refugio de Linza,Ansó,https://www.rutaspirineos.org/rutas/bosque-de-gamueta-desde-el-refugio-de-linza,11/11/2025
13_img-7,"Mapa cartográfico de la ruta 'Bosque de Gamueta desde el refugio de Linza'. ubicada en Ansó, Valles de Ansó y Hecho, La Jacetania, Huesca, Aragón, España. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bosque-de-gamueta-desde-el-refugio-de-linza_es_mapa.png.",image,13,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bosque-de-gamueta-desde-el-refugio-de-linza_es_mapa.png,True,España,Aragón,Huesca,La Jacetania,Valles de Ansó y Hecho,Ansó,Bosque de Gamueta desde el refugio de Linza,Familias y niños;Rutas circulares;Flora y fauna,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,7.5,1286.0,1497.0,415.0,,145.0,Refugio de Linza,Ansó,https://www.rutaspirineos.org/rutas/bosque-de-gamueta-desde-el-refugio-de-linza,11/11/2025
14_img-1,"Imagen de la ruta 'El Bullidor de la Llet'. ubicada en Bagá, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bullidor-de-la-llet-baga-bergueda_es_p1_img1.jpeg.",image,14,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bullidor-de-la-llet-baga-bergueda_es_p1_img1.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Bagá,El Bullidor de la Llet,"Familias y niños;Lagos, ríos y cascadas",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2.4,910.0,1032.0,130.0,,40.0,Cal Cerdanyola,Bagá,https://www.rutaspirineos.org/rutas/bullidor-de-la-llet-baga-bergueda,11/11/2025
14_img-2,"Imagen de la ruta 'El Bullidor de la Llet'. ubicada en Bagá, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bullidor-de-la-llet-baga-bergueda_es_p3_img1.jpeg.",image,14,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bullidor-de-la-llet-baga-bergueda_es_p3_img1.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Bagá,El Bullidor de la Llet,"Familias y niños;Lagos, ríos y cascadas",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2.4,910.0,1032.0,130.0,,40.0,Cal Cerdanyola,Bagá,https://www.rutaspirineos.org/rutas/bullidor-de-la-llet-baga-bergueda,11/11/2025
14_img-3,"Imagen de la ruta 'El Bullidor de la Llet'. ubicada en Bagá, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bullidor-de-la-llet-baga-bergueda_es_p3_img2.jpeg.",image,14,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bullidor-de-la-llet-baga-bergueda_es_p3_img2.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Bagá,El Bullidor de la Llet,"Familias y niños;Lagos, ríos y cascadas",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2.4,910.0,1032.0,130.0,,40.0,Cal Cerdanyola,Bagá,https://www.rutaspirineos.org/rutas/bullidor-de-la-llet-baga-bergueda,11/11/2025
14_img-4,"Imagen de la ruta 'El Bullidor de la Llet'. ubicada en Bagá, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bullidor-de-la-llet-baga-bergueda_es_p3_img3.jpeg.",image,14,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bullidor-de-la-llet-baga-bergueda_es_p3_img3.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Bagá,El Bullidor de la Llet,"Familias y niños;Lagos, ríos y cascadas",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2.4,910.0,1032.0,130.0,,40.0,Cal Cerdanyola,Bagá,https://www.rutaspirineos.org/rutas/bullidor-de-la-llet-baga-bergueda,11/11/2025
14_img-5,"Imagen de la ruta 'El Bullidor de la Llet'. ubicada en Bagá, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bullidor-de-la-llet-baga-bergueda_es_p5_img1.jpeg.",image,14,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bullidor-de-la-llet-baga-bergueda_es_p5_img1.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Bagá,El Bullidor de la Llet,"Familias y niños;Lagos, ríos y cascadas",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2.4,910.0,1032.0,130.0,,40.0,Cal Cerdanyola,Bagá,https://www.rutaspirineos.org/rutas/bullidor-de-la-llet-baga-bergueda,11/11/2025
14_img-6,"Imagen de la ruta 'El Bullidor de la Llet'. ubicada en Bagá, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bullidor-de-la-llet-baga-bergueda_es_p5_img2.jpeg.",image,14,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bullidor-de-la-llet-baga-bergueda_es_p5_img2.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Bagá,El Bullidor de la Llet,"Familias y niños;Lagos, ríos y cascadas",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2.4,910.0,1032.0,130.0,,40.0,Cal Cerdanyola,Bagá,https://www.rutaspirineos.org/rutas/bullidor-de-la-llet-baga-bergueda,11/11/2025
14_img-7,"Imagen de la ruta 'El Bullidor de la Llet'. ubicada en Bagá, Alto Llobregat, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bullidor-de-la-llet-baga-bergueda_es_p5_img3.jpeg.",image,14,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-bullidor-de-la-llet-baga-bergueda_es_p5_img3.jpeg,False,España,Cataluña,Barcelona,Berguedá,Alto Llobregat,Bagá,El Bullidor de la Llet,"Familias y niños;Lagos, ríos y cascadas",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2.4,910.0,1032.0,130.0,,40.0,Cal Cerdanyola,Bagá,https://www.rutaspirineos.org/rutas/bullidor-de-la-llet-baga-bergueda,11/11/2025
