doc_id,content,data_type,meta_route_id,meta_wp_orden,meta_punto_de_paso,meta_tiempo,meta_altura,meta_latitud,meta_longitud,meta_table_idx,meta_pais,meta_region,meta_provincia,meta_comarca,meta_zona,meta_pueblo,meta_nombre_ruta,meta_categoria,meta_dificultad,meta_descripcion_dificultad,meta_distancia_total_km,meta_altitud_minima_m,meta_altitud_maxima_m,meta_desnivel_acumulado_pos,meta_desnivel_acumulado_neg,meta_tiempo_total_min,meta_Punto_salida_llegada,meta_poblacion_cercana,meta_link_archivo,meta_fecha
52_wp-14,"Waypoint 'Collado de Saretas', tiempo 4:15h, altura 2.852m, coordenadas 42.7768020º, -0.2573740º.",waypoint,52,14,Collado de Saretas,4:15h,2.852m,42.7768020º,-0.2573740º,6,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-15,"Waypoint 'Pico de Pondiellos', tiempo 4:40h, altura 2.906m, coordenadas 42.7748500º, -0.2570540º.",waypoint,52,15,Pico de Pondiellos,4:40h,2.906m,42.7748500º,-0.2570540º,6,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-16,"Waypoint 'Collado de Pondiellos', tiempo 5:00h, altura 2.809m, coordenadas 42.774307º, -0.2597500º.",waypoint,52,16,Collado de Pondiellos,5:00h,2.809m,42.774307º,-0.2597500º,6,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-17,"Waypoint 'Refugio Casa de Piedra', tiempo 7:15h, altura 1.637m, coordenadas 42.7625100º, -0.2334640º.",waypoint,52,17,Refugio Casa de Piedra,7:15h,1.637m,42.7625100º,-0.2334640º,6,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-18,"Waypoint 'Refugio Casa de Piedra', tiempo 0:00h, altura 1.637m, coordenadas 42.7625100º, -0.2334640º.",waypoint,52,18,Refugio Casa de Piedra,0:00h,1.637m,42.7625100º,-0.2334640º,7,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-19,"Waypoint 'Mirador del balneario', tiempo 0:10h, altura 1.725m, coordenadas 42.7639640º, -0.2325550.",waypoint,52,19,Mirador del balneario,0:10h,1.725m,42.7639640º,-0.2325550,7,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-20,"Waypoint 'Cascada del Fraire', tiempo 1:05h, altura 2.040m, coordenadas 42.7781957º, -0.2312968º.",waypoint,52,20,Cascada del Fraire,1:05h,2.040m,42.7781957º,-0.2312968º,7,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-21,"Waypoint 'Embalse de Bachimaña Bajo', tiempo 1:30h, altura 2.159m, coordenadas 42.7807460º, -0.2289610º.",waypoint,52,21,Embalse de Bachimaña Bajo,1:30h,2.159m,42.7807460º,-0.2289610º,7,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-22,"Waypoint 'Embalse de Bachimaña Alto', tiempo 1:45h, altura 2.220m, coordenadas 42.7833900º, -0.2242120º.",waypoint,52,22,Embalse de Bachimaña Alto,1:45h,2.220m,42.7833900º,-0.2242120º,7,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-23,"Waypoint '6 7
       Ibón Azul Inferior', tiempo 2:30h, altura 2.350m, coordenadas 42.7880400º, -0.2403110º.",waypoint,52,23,"6 7
       Ibón Azul Inferior",2:30h,2.350m,42.7880400º,-0.2403110º,7,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-24,"Waypoint 'Ibón Azul Superio', tiempo 2:45h, altura 2.390m, coordenadas 42.7909520º, -0.2465190º.",waypoint,52,24,Ibón Azul Superio,2:45h,2.390m,42.7909520º,-0.2465190º,7,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-25,"Waypoint 'Ibón Azul Superior', tiempo 0:00h, altura 2.390m, coordenadas 42.7909520º, -0.2465190º.",waypoint,52,25,Ibón Azul Superior,0:00h,2.390m,42.7909520º,-0.2465190º,7,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-26,"Waypoint '7 8 9
       Collado del Infierno', tiempo 0:45h, altura 2.721m, coordenadas 42.7892820º, -0.2643950º.",waypoint,52,26,"7 8 9
       Collado del Infierno",0:45h,2.721m,42.7892820º,-0.2643950º,7,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-27,"Waypoint 'Pico del Infierno Occidental', tiempo 1:45h, altura 3.073m, coordenadas 42.7830890º, -0.2632220º.",waypoint,52,27,Pico del Infierno Occidental,1:45h,3.073m,42.7830890º,-0.2632220º,7,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-28,"Waypoint 'Pico del Infierno Central', tiempo 1:55h, altura 3.082m, coordenadas 42.7814200º, -0.2604560º.",waypoint,52,28,Pico del Infierno Central,1:55h,3.082m,42.7814200º,-0.2604560º,7,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-29,"Waypoint 'Pico del Infierno Oriental', tiempo 2:15h, altura 3.076m, coordenadas 42.7814150º, -0.2591090º.",waypoint,52,29,Pico del Infierno Oriental,2:15h,3.076m,42.7814150º,-0.2591090º,7,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-30,"Waypoint 'Pico Arnales', tiempo 3:35h, altura 3.000m, coordenadas 42.7801580º, -0.2559130º.",waypoint,52,30,Pico Arnales,3:35h,3.000m,42.7801580º,-0.2559130º,7,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-31,"Waypoint 'Collado de Saretas', tiempo 4:15h, altura 2.852m, coordenadas 42.7768020º, -0.2573740º.",waypoint,52,31,Collado de Saretas,4:15h,2.852m,42.7768020º,-0.2573740º,7,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-32,"Waypoint 'Pico de Pondiellos', tiempo 4:40h, altura 2.906m, coordenadas 42.7748500º, -0.2570540º.",waypoint,52,32,Pico de Pondiellos,4:40h,2.906m,42.7748500º,-0.2570540º,7,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-33,"Waypoint 'Collado de Pondiellos', tiempo 5:00h, altura 2.809m, coordenadas 42.774307º, -0.2597500º.",waypoint,52,33,Collado de Pondiellos,5:00h,2.809m,42.774307º,-0.2597500º,7,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
52_wp-34,"Waypoint 'Refugio Casa de Piedra', tiempo 7:15h, altura 1.637m, coordenadas 42.7625100º, -0.2334640º.",waypoint,52,34,Refugio Casa de Piedra,7:15h,1.637m,42.7625100º,-0.2334640º,7,España,Aragón,Huesca,Alto Gállego,Valle de Tena,Panticosa,Picos del Infierno (3.073m-3.082m-3.076m) desde el balneario de Panticosa,Rutas circulares;Ascensiones alta montaña;Crestas y corredores;Cimas de 3.000m,Alta (PD),"Rutas de alta montaña con trepadas en terreno expuesto y de cierta dificultad, aunque en general hay buenos agarres para cogerse. Posibilidad de aristas y crestas estrechas y aéreas. El uso de la cuerda puede hacerse necesario en más de una ocasión. Pendientes de 40-45°.",16.6,1637.0,3082.0,753.0,-1597.0,165.0,Refugio Casa de Piedra,Panticosa,https://www.rutaspirineos.org/rutas/circular-picos-del-infierno-desde-el-balneario-de-panticosa,11/11/2025
53_wp-1,"Waypoint 'Hotel Les Brases - Sort', tiempo 0:00h, altura 693m, coordenadas 42.415018º, 1.132340º.",waypoint,53,1,Hotel Les Brases - Sort,0:00h,693m,42.415018º,1.132340º,3,España,Cataluña,Lérida,Pallars Sobirá,El Valle de Àssua y el Batlliu de Sort,Sort,Circular Sort - Estac - Peramea - Gerri - Arboló - Sort,"Patrimonio histórico;Lagos, ríos y cascadas;Rutas circulares",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,48.4,586.0,1.34,2280.0,,775.0,Hotel Les Brases - Sort,Sort,https://www.rutaspirineos.org/rutas/circular-sort-estac-peramea-gerri-sort,11/11/2025
53_wp-2,"Waypoint 'Bressui', tiempo 0:25h, altura 838m, coordenadas 42.406823º, 1.123109º.",waypoint,53,2,Bressui,0:25h,838m,42.406823º,1.123109º,3,España,Cataluña,Lérida,Pallars Sobirá,El Valle de Àssua y el Batlliu de Sort,Sort,Circular Sort - Estac - Peramea - Gerri - Arboló - Sort,"Patrimonio histórico;Lagos, ríos y cascadas;Rutas circulares",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,48.4,586.0,1.34,2280.0,,775.0,Hotel Les Brases - Sort,Sort,https://www.rutaspirineos.org/rutas/circular-sort-estac-peramea-gerri-sort,11/11/2025
